epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
15,284.979,1.47601,1.32505,1.55563,0.73824,0.71597,0.71045,0.45788,1.38497,1.26681,1.63823,0.000717546,0.000717546,0.000717546
16,301.139,1.40144,1.26094,1.5034,0.74119,0.74482,0.72779,0.49589,1.18882,1.22242,1.47551,0.000709299,0.000709299,0.000709299
17,317.344,1.41097,1.25297,1.49631,0.68289,0.74411,0.70035,0.48427,1.17254,1.0908,1.46138,0.000701053,0.000701053,0.000701053
18,333.396,1.35943,1.23349,1.47845,0.78751,0.71943,0.72434,0.52369,1.08872,1.10457,1.40151,0.000692806,0.000692806,0.000692806
19,349.632,1.33369,1.18961,1.4337,0.70714,0.73001,0.73414,0.53195,1.06616,1.10853,1.37593,0.000684559,0.000684559,0.000684559
20,365.783,1.31508,1.16471,1.41153,0.72123,0.73031,0.71526,0.51886,1.14846,1.37175,1.42972,0.000676313,0.000676313,0.000676313
21,381.891,1.27565,1.15746,1.3976,0.73487,0.7301,0.7284,0.52213,1.11565,1.07757,1.384,0.000668066,0.000668066,0.000668066
22,397.938,1.26625,1.1545,1.38271,0.68377,0.77429,0.74282,0.53488,1.0565,1.0922,1.35457,0.000659819,0.000659819,0.000659819
23,414.181,1.23628,1.11705,1.36377,0.79225,0.71826,0.76662,0.54304,1.08622,1.06399,1.38571,0.000651573,0.000651573,0.000651573
24,430.388,1.21156,1.08063,1.34148,0.78214,0.74263,0.7574,0.54872,1.13375,1.01839,1.42582,0.000643326,0.000643326,0.000643326
25,446.566,1.19807,1.07135,1.3296,0.73603,0.76392,0.75888,0.55627,1.06853,0.96394,1.3702,0.000635079,0.000635079,0.000635079
26,462.791,1.20262,1.09032,1.32624,0.77521,0.74931,0.76433,0.55071,1.09086,1.1156,1.35833,0.000626832,0.000626832,0.000626832
27,478.921,1.1608,1.03438,1.29661,0.75296,0.78348,0.76261,0.56801,0.9925,0.94154,1.32266,0.000618586,0.000618586,0.000618586
28,495.067,1.15799,1.03379,1.29916,0.69756,0.77709,0.7543,0.55824,1.00184,0.97526,1.32059,0.000610339,0.000610339,0.000610339
29,511.123,1.13097,1.02995,1.279,0.74389,0.76157,0.75068,0.55271,1.00484,0.98282,1.33045,0.000602092,0.000602092,0.000602092
30,527.139,1.10706,0.99269,1.27041,0.69175,0.78968,0.75832,0.58115,0.98943,0.97059,1.2969,0.000593846,0.000593846,0.000593846
31,543.35,1.1319,1.01602,1.2819,0.74799,0.78419,0.79074,0.56571,0.98921,0.96603,1.30781,0.000585599,0.000585599,0.000585599
32,559.389,1.10622,1.00676,1.25847,0.78364,0.76532,0.79373,0.59637,0.98762,0.94162,1.30085,0.000577352,0.000577352,0.000577352
33,575.603,1.08971,0.97769,1.25151,0.69391,0.78878,0.77745,0.57956,1.0222,0.92075,1.30895,0.000569106,0.000569106,0.000569106
34,591.639,1.0868,0.99013,1.25018,0.75481,0.77249,0.779,0.58625,0.98623,1.01471,1.31368,0.000560859,0.000560859,0.000560859
35,607.753,1.0872,0.97066,1.24862,0.74802,0.77614,0.78213,0.60063,0.95845,0.97208,1.27058,0.000552612,0.000552612,0.000552612
36,623.94,1.07493,0.97804,1.23783,0.73919,0.79469,0.77958,0.58778,0.97218,1.09642,1.29457,0.000544365,0.000544365,0.000544365
37,640.019,1.0604,0.9577,1.23086,0.74655,0.76025,0.77507,0.5753,0.97452,0.92685,1.29198,0.000536119,0.000536119,0.000536119
38,656.016,1.03436,0.93984,1.21625,0.71571,0.80574,0.78573,0.6048,0.93329,0.92068,1.25399,0.000527872,0.000527872,0.000527872
39,672.246,1.04922,0.95621,1.2207,0.74714,0.7931,0.79687,0.59961,0.92285,0.86601,1.26343,0.000519625,0.000519625,0.000519625
40,688.242,1.01478,0.91592,1.2082,0.74651,0.80405,0.78476,0.59775,0.91306,0.90669,1.26291,0.000511379,0.000511379,0.000511379
41,704.318,0.99895,0.90692,1.18583,0.80053,0.78009,0.81201,0.62413,0.93363,0.82158,1.25573,0.000503132,0.000503132,0.000503132
42,720.543,1.00248,0.92344,1.19326,0.82173,0.72842,0.80484,0.61636,0.91345,0.84543,1.24535,0.000494885,0.000494885,0.000494885
43,736.619,1.00505,0.92121,1.2102,0.79199,0.77511,0.80335,0.61992,0.89025,0.83239,1.2292,0.000486639,0.000486639,0.000486639
44,752.643,0.96891,0.87879,1.17166,0.78476,0.8151,0.82544,0.63111,0.9122,0.81066,1.24167,0.000478392,0.000478392,0.000478392
45,768.861,0.97362,0.87127,1.18026,0.76467,0.81939,0.81121,0.61132,0.906,0.8272,1.23632,0.000470145,0.000470145,0.000470145
46,784.912,0.97017,0.86915,1.18486,0.77726,0.81891,0.82662,0.63913,0.90276,0.80647,1.24254,0.000461898,0.000461898,0.000461898
47,801.128,0.9559,0.85796,1.15755,0.75948,0.8064,0.83675,0.63857,0.88852,0.80327,1.23859,0.000453652,0.000453652,0.000453652
48,817.309,0.94389,0.84362,1.15227,0.74906,0.84883,0.83689,0.63313,0.902,0.81304,1.23207,0.000445405,0.000445405,0.000445405
49,833.418,0.94694,0.84893,1.1672,0.82677,0.82047,0.85515,0.63812,0.90913,0.77636,1.2464,0.000437158,0.000437158,0.000437158
50,849.609,0.94681,0.8556,1.16329,0.77643,0.82905,0.83515,0.62938,0.9144,0.78914,1.22823,0.000428912,0.000428912,0.000428912
51,865.711,0.94927,0.84777,1.16614,0.74503,0.85067,0.81943,0.61349,0.91159,0.8468,1.23135,0.000420665,0.000420665,0.000420665
52,881.808,0.93368,0.83572,1.14769,0.80097,0.83225,0.83691,0.63093,0.87848,0.94174,1.22768,0.000412418,0.000412418,0.000412418
53,897.883,0.9249,0.83082,1.14375,0.72925,0.86377,0.83056,0.63876,0.85452,0.73923,1.21827,0.000404172,0.000404172,0.000404172
54,913.901,0.92065,0.83713,1.13908,0.78707,0.82342,0.85234,0.64243,0.86573,0.75169,1.23095,0.000395925,0.000395925,0.000395925
55,930.089,0.92342,0.83222,1.15126,0.82195,0.81726,0.8468,0.65931,0.85366,0.75975,1.21331,0.000387678,0.000387678,0.000387678
56,946.272,0.88838,0.80886,1.12395,0.8563,0.78129,0.84679,0.64711,0.87893,0.69326,1.22052,0.000379431,0.000379431,0.000379431
57,962.39,0.91314,0.81115,1.13949,0.82262,0.78495,0.84745,0.64486,0.87459,0.71176,1.2172,0.000371185,0.000371185,0.000371185
58,978.361,0.90733,0.80534,1.14295,0.82992,0.83386,0.85558,0.65666,0.84705,0.71628,1.19741,0.000362938,0.000362938,0.000362938
59,994.437,0.88212,0.77954,1.12852,0.80886,0.81104,0.84284,0.65142,0.85006,0.69297,1.20367,0.000354691,0.000354691,0.000354691
60,1010.41,0.87489,0.7861,1.12063,0.77028,0.8495,0.84259,0.65891,0.84582,0.74351,1.21115,0.000346445,0.000346445,0.000346445
61,1026.49,0.87817,0.80315,1.12375,0.81949,0.76903,0.82793,0.64997,0.8573,0.70276,1.21738,0.000338198,0.000338198,0.000338198
62,1042.55,0.87399,0.78286,1.11601,0.82988,0.81391,0.84549,0.67576,0.83157,0.68388,1.20043,0.000329951,0.000329951,0.000329951
63,1058.77,0.84249,0.75622,1.09438,0.88962,0.79499,0.87442,0.67657,0.82754,0.66482,1.19586,0.000321705,0.000321705,0.000321705
64,1074.93,0.8526,0.75933,1.11443,0.83832,0.81403,0.84575,0.66106,0.82995,0.64949,1.19139,0.000313458,0.000313458,0.000313458
65,1091.01,0.83625,0.74826,1.09511,0.8744,0.77679,0.8501,0.65673,0.8205,0.6499,1.18284,0.000305211,0.000305211,0.000305211
66,1107.01,0.83912,0.74161,1.09984,0.86035,0.7988,0.85332,0.67556,0.80339,0.66973,1.18044,0.000296964,0.000296964,0.000296964
67,1123.12,0.83077,0.7428,1.09341,0.83366,0.80334,0.86399,0.68082,0.8403,0.65881,1.19648,0.000288718,0.000288718,0.000288718
68,1139.23,0.82618,0.72399,1.08752,0.85433,0.79603,0.85702,0.65869,0.8283,0.65105,1.19631,0.000280471,0.000280471,0.000280471
69,1155.32,0.84138,0.74242,1.09994,0.85457,0.81543,0.86461,0.67941,0.81069,0.66581,1.18617,0.000272224,0.000272224,0.000272224
70,1171.38,0.82441,0.73686,1.08962,0.8016,0.80855,0.8378,0.65164,0.83657,0.67994,1.19078,0.000263978,0.000263978,0.000263978
71,1187.46,0.81203,0.72135,1.08689,0.86305,0.83093,0.87442,0.69082,0.81017,0.62719,1.18067,0.000255731,0.000255731,0.000255731
72,1203.66,0.82106,0.73212,1.08913,0.87476,0.81869,0.8638,0.67797,0.81298,0.62873,1.1877,0.000247484,0.000247484,0.000247484
73,1219.8,0.82746,0.732,1.09004,0.84628,0.83786,0.87476,0.68034,0.82402,0.60945,1.19878,0.000239238,0.000239238,0.000239238
74,1235.78,0.81136,0.71826,1.08423,0.8206,0.84388,0.86008,0.67956,0.78247,0.64297,1.16264,0.000230991,0.000230991,0.000230991
75,1251.84,0.79964,0.70918,1.0743,0.87418,0.82577,0.8754,0.69649,0.80988,0.65629,1.18614,0.000222744,0.000222744,0.000222744
76,1267.99,0.80144,0.71211,1.07504,0.87718,0.81412,0.86737,0.69291,0.82492,0.62682,1.19762,0.000214497,0.000214497,0.000214497
77,1284.13,0.80107,0.69703,1.07201,0.84504,0.80544,0.85361,0.68425,0.79121,0.60861,1.17875,0.000206251,0.000206251,0.000206251
78,1300.2,0.79149,0.69496,1.07355,0.81372,0.85077,0.86494,0.68685,0.80383,0.63155,1.17286,0.000198004,0.000198004,0.000198004
79,1316.27,0.79645,0.69954,1.07455,0.84789,0.84625,0.87638,0.6886,0.80799,0.60155,1.18209,0.000189757,0.000189757,0.000189757
80,1332.28,0.78018,0.69287,1.07173,0.82248,0.82258,0.85732,0.70078,0.7884,0.6284,1.17027,0.000181511,0.000181511,0.000181511
81,1348.49,0.78281,0.68439,1.065,0.8057,0.85376,0.86819,0.69545,0.78487,0.67309,1.17391,0.000173264,0.000173264,0.000173264
82,1364.48,0.78436,0.68756,1.07334,0.84433,0.81513,0.85912,0.69462,0.81721,0.59452,1.19247,0.000165017,0.000165017,0.000165017
83,1380.58,0.77283,0.68177,1.06155,0.8774,0.81602,0.87159,0.69464,0.79421,0.58878,1.17479,0.000156771,0.000156771,0.000156771
84,1396.62,0.76989,0.67212,1.06223,0.83509,0.84686,0.87394,0.68728,0.80124,0.6459,1.17708,0.000148524,0.000148524,0.000148524
85,1412.72,0.7551,0.66303,1.05022,0.83859,0.81511,0.85527,0.69409,0.78565,0.57864,1.16632,0.000140277,0.000140277,0.000140277
86,1428.76,0.75861,0.65924,1.05567,0.87306,0.83029,0.88499,0.70282,0.79194,0.59351,1.16842,0.000132031,0.000132031,0.000132031
87,1445.02,0.75089,0.66063,1.05064,0.87991,0.8202,0.87955,0.70496,0.77268,0.57329,1.15941,0.000123784,0.000123784,0.000123784
88,1461.21,0.75237,0.66671,1.05568,0.85969,0.82789,0.87307,0.70515,0.77715,0.57784,1.16294,0.000115537,0.000115537,0.000115537
89,1477.31,0.74916,0.65635,1.05264,0.87328,0.80729,0.87164,0.6958,0.78475,0.56257,1.17763,0.00010729,0.00010729,0.00010729
90,1493.3,0.73408,0.65674,1.04011,0.87961,0.83215,0.88093,0.71863,0.75754,0.55662,1.14872,9.90437e-05,9.90437e-05,9.90437e-05
91,1510.88,0.69065,0.59137,1.07672,0.90162,0.82371,0.88039,0.71035,0.77781,0.56556,1.15886,9.0797e-05,9.0797e-05,9.0797e-05
92,1526.91,0.67698,0.59346,1.07155,0.87853,0.81704,0.87831,0.70946,0.76872,0.5762,1.15852,8.25503e-05,8.25503e-05,8.25503e-05
93,1542.83,0.66341,0.56782,1.06023,0.88713,0.80994,0.86585,0.70533,0.7806,0.54226,1.17345,7.43036e-05,7.43036e-05,7.43036e-05
94,1558.73,0.66105,0.56332,1.06044,0.89969,0.83332,0.89689,0.71109,0.77499,0.54889,1.16417,6.60569e-05,6.60569e-05,6.60569e-05
95,1574.65,0.64789,0.55199,1.04922,0.89375,0.82632,0.89113,0.71624,0.7688,0.54195,1.15545,5.78102e-05,5.78102e-05,5.78102e-05
96,1590.54,0.64679,0.55619,1.05398,0.8974,0.83033,0.88589,0.713,0.77233,0.53914,1.16582,4.95635e-05,4.95635e-05,4.95635e-05
97,1606.49,0.6391,0.54484,1.04326,0.89148,0.82049,0.885,0.71945,0.75344,0.52888,1.1609,4.13168e-05,4.13168e-05,4.13168e-05
98,1622.48,0.64759,0.54061,1.04919,0.85759,0.84838,0.88217,0.72074,0.7539,0.52749,1.15374,3.30701e-05,3.30701e-05,3.30701e-05
99,1638.57,0.63798,0.54265,1.0552,0.87577,0.84673,0.89073,0.71388,0.75405,0.5312,1.15704,2.48234e-05,2.48234e-05,2.48234e-05
100,1654.41,0.625,0.53612,1.044,0.9165,0.81218,0.88581,0.71265,0.75347,0.52766,1.15309,1.65767e-05,1.65767e-05,1.65767e-05
