epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
75,8175.06,0.64826,0.43687,0.94909,0.9264,0.90977,0.93305,0.77583,0.61081,0.36891,0.96373,0.0002674,0.0002674,0.0002674
76,8283.3,0.65162,0.43837,0.94858,0.92953,0.90833,0.93477,0.7795,0.60886,0.36477,0.9591,0.0002575,0.0002575,0.0002575
77,8392.12,0.64225,0.43009,0.94545,0.92669,0.91067,0.93552,0.77876,0.60959,0.36601,0.96078,0.0002476,0.0002476,0.0002476
78,8500.38,0.65393,0.43538,0.95069,0.93288,0.90338,0.936,0.77865,0.60719,0.36354,0.95583,0.0002377,0.0002377,0.0002377
79,8608.73,0.64775,0.43211,0.95036,0.93133,0.90386,0.93547,0.7776,0.60981,0.36115,0.95837,0.0002278,0.0002278,0.0002278
80,8716.95,0.64617,0.43203,0.94661,0.92969,0.90678,0.93572,0.77907,0.61109,0.36091,0.9581,0.0002179,0.0002179,0.0002179
81,8825.04,0.63875,0.42851,0.94374,0.9251,0.90883,0.93591,0.77936,0.61075,0.36518,0.9592,0.000208,0.000208,0.000208
82,8933.01,0.63954,0.42518,0.94629,0.92751,0.90847,0.93603,0.78178,0.60557,0.36293,0.96095,0.0001981,0.0001981,0.0001981
83,9041.37,0.63864,0.42021,0.94696,0.92341,0.91255,0.93617,0.78352,0.60621,0.35902,0.9596,0.0001882,0.0001882,0.0001882
84,9149.74,0.63402,0.42325,0.94145,0.92786,0.90825,0.93539,0.7819,0.606,0.36157,0.96046,0.0001783,0.0001783,0.0001783
85,9257.88,0.63022,0.41849,0.94354,0.92992,0.91006,0.93607,0.78231,0.60659,0.35907,0.95818,0.0001684,0.0001684,0.0001684
86,9366.25,0.6295,0.41743,0.93904,0.92982,0.90998,0.93606,0.78154,0.60677,0.3591,0.95906,0.0001585,0.0001585,0.0001585
87,9474.63,0.62343,0.41231,0.93999,0.93258,0.90918,0.93737,0.78449,0.60435,0.35898,0.9597,0.0001486,0.0001486,0.0001486
88,9582.5,0.62698,0.41964,0.94154,0.93374,0.90731,0.93738,0.78447,0.60202,0.35889,0.95669,0.0001387,0.0001387,0.0001387
89,9690.59,0.62323,0.41096,0.93934,0.92708,0.91002,0.93741,0.78443,0.60415,0.36013,0.95713,0.0001288,0.0001288,0.0001288
90,9798.6,0.61915,0.41139,0.93813,0.9309,0.90672,0.93609,0.78367,0.60152,0.3588,0.95643,0.0001189,0.0001189,0.0001189
91,9896.34,0.56731,0.36166,0.93341,0.92753,0.90643,0.93593,0.78229,0.6026,0.35814,0.95798,0.000109,0.000109,0.000109
92,9993.53,0.55764,0.35357,0.92603,0.928,0.90928,0.93592,0.78343,0.60137,0.35767,0.95839,9.91e-05,9.91e-05,9.91e-05
93,10091.9,0.55116,0.34748,0.92568,0.9304,0.90688,0.93624,0.78403,0.60008,0.35743,0.95985,8.92e-05,8.92e-05,8.92e-05
94,10189.5,0.55041,0.34716,0.9235,0.93278,0.90786,0.93729,0.7861,0.59675,0.35563,0.95812,7.93e-05,7.93e-05,7.93e-05
95,10286.9,0.54819,0.34506,0.9231,0.93547,0.90677,0.93795,0.78673,0.59641,0.35418,0.95773,6.94e-05,6.94e-05,6.94e-05
96,10384.3,0.54308,0.34099,0.91963,0.93521,0.90785,0.93796,0.78789,0.59516,0.35256,0.95504,5.95e-05,5.95e-05,5.95e-05
97,10482.3,0.53922,0.33914,0.92127,0.94219,0.90392,0.93902,0.78876,0.59545,0.3516,0.95612,4.96e-05,4.96e-05,4.96e-05
98,10580.3,0.54035,0.33966,0.9198,0.93973,0.90437,0.93894,0.78951,0.5942,0.35176,0.95537,3.97e-05,3.97e-05,3.97e-05
99,10677.5,0.53746,0.3368,0.91795,0.94124,0.90455,0.93873,0.78844,0.59449,0.35116,0.95588,2.98e-05,2.98e-05,2.98e-05
100,10774.7,0.53357,0.33218,0.91699,0.94142,0.90413,0.93874,0.78909,0.59383,0.35083,0.95556,1.99e-05,1.99e-05,1.99e-05
