epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,427.05,0.70148,0.56732,0.99821,0.88687,0.83221,0.90464,0.72952,0.74319,0.56687,1.03464,0.000494885,0.000494885,0.000494885
43,436.364,0.70543,0.57022,1.00663,0.86674,0.86416,0.90432,0.73202,0.73438,0.51698,1.04924,0.000486639,0.000486639,0.000486639
44,445.908,0.67413,0.53422,0.98365,0.85462,0.85598,0.8846,0.72442,0.73075,0.49762,1.03049,0.000478392,0.000478392,0.000478392
45,455.144,0.68697,0.54574,0.98901,0.83697,0.87884,0.90593,0.73564,0.75236,0.51095,1.0405,0.000470145,0.000470145,0.000470145
46,464.417,0.68904,0.53706,0.9977,0.86236,0.86117,0.89341,0.73257,0.75708,0.51145,1.03666,0.000461898,0.000461898,0.000461898
47,473.83,0.69318,0.54543,0.98924,0.85109,0.8478,0.8763,0.71384,0.74369,0.53596,1.04029,0.000453652,0.000453652,0.000453652
48,483.139,0.66513,0.52617,0.97971,0.82241,0.87586,0.88539,0.72078,0.73643,0.50113,1.03955,0.000445405,0.000445405,0.000445405
49,492.428,0.67405,0.53508,0.98653,0.85946,0.86229,0.89307,0.73689,0.72464,0.51581,1.03908,0.000437158,0.000437158,0.000437158
50,501.683,0.65812,0.52083,0.97924,0.8799,0.82421,0.88394,0.72702,0.72362,0.50463,1.04606,0.000428912,0.000428912,0.000428912
51,510.946,0.65339,0.51877,0.97654,0.87882,0.82327,0.90186,0.73742,0.73486,0.49586,1.0406,0.000420665,0.000420665,0.000420665
52,520.392,0.66332,0.52108,0.9798,0.87317,0.85491,0.89982,0.74303,0.73918,0.50257,1.0476,0.000412418,0.000412418,0.000412418
53,529.831,0.65689,0.51345,0.97589,0.88082,0.82958,0.8955,0.7351,0.7532,0.5074,1.05311,0.000404172,0.000404172,0.000404172
54,539.167,0.65089,0.51778,0.96718,0.85256,0.865,0.89353,0.73252,0.73142,0.48563,1.03499,0.000395925,0.000395925,0.000395925
55,548.532,0.6523,0.51444,0.976,0.89258,0.81908,0.89047,0.72396,0.72922,0.5014,1.03828,0.000387678,0.000387678,0.000387678
56,557.761,0.63364,0.497,0.95925,0.88068,0.82684,0.88835,0.73417,0.73164,0.50479,1.04795,0.000379431,0.000379431,0.000379431
57,567.012,0.64655,0.50989,0.97602,0.8543,0.86488,0.89804,0.74341,0.71918,0.49098,1.04215,0.000371185,0.000371185,0.000371185
58,576.395,0.64904,0.50017,0.97636,0.87612,0.85515,0.89315,0.73565,0.73193,0.50347,1.05836,0.000362938,0.000362938,0.000362938
59,585.785,0.62996,0.48576,0.96795,0.87762,0.84527,0.88867,0.73727,0.70745,0.48108,1.02943,0.000354691,0.000354691,0.000354691
60,595.019,0.62271,0.4816,0.96346,0.88321,0.84329,0.89162,0.73514,0.70012,0.48808,1.03196,0.000346445,0.000346445,0.000346445
61,604.326,0.63284,0.49194,0.96827,0.88683,0.84828,0.89732,0.74798,0.70013,0.47942,1.03752,0.000338198,0.000338198,0.000338198
62,613.608,0.62242,0.48478,0.95892,0.84402,0.89154,0.89855,0.74082,0.69956,0.47455,1.02681,0.000329951,0.000329951,0.000329951
63,623.125,0.59939,0.46083,0.94792,0.89468,0.84545,0.90209,0.74207,0.69856,0.46219,1.02936,0.000321705,0.000321705,0.000321705
64,632.297,0.61098,0.46837,0.96152,0.89651,0.8473,0.89898,0.74448,0.7267,0.47404,1.04376,0.000313458,0.000313458,0.000313458
65,641.604,0.60344,0.46483,0.95537,0.8611,0.86793,0.88764,0.73458,0.69641,0.47877,1.02975,0.000305211,0.000305211,0.000305211
66,650.928,0.59108,0.44681,0.95047,0.86148,0.84379,0.88541,0.73391,0.7048,0.4911,1.03075,0.000296964,0.000296964,0.000296964
67,660.285,0.59311,0.45454,0.94988,0.88099,0.84419,0.88206,0.72753,0.70569,0.49489,1.02962,0.000288718,0.000288718,0.000288718
68,669.574,0.59955,0.4565,0.95227,0.84648,0.87221,0.89908,0.73939,0.70198,0.47161,1.03302,0.000280471,0.000280471,0.000280471
69,678.858,0.61032,0.46091,0.9531,0.8862,0.85607,0.89563,0.72955,0.69771,0.46874,1.03383,0.000272224,0.000272224,0.000272224
70,688.127,0.58779,0.45229,0.94716,0.89363,0.84654,0.90397,0.7424,0.67891,0.47563,1.0241,0.000263978,0.000263978,0.000263978
71,697.466,0.58342,0.44899,0.94915,0.89164,0.84604,0.89698,0.73866,0.69367,0.47469,1.0401,0.000255731,0.000255731,0.000255731
72,706.831,0.58987,0.44896,0.94528,0.91448,0.83058,0.88405,0.74391,0.67481,0.48187,1.02105,0.000247484,0.000247484,0.000247484
73,716.078,0.59411,0.45342,0.94533,0.87443,0.85919,0.89593,0.74984,0.68896,0.4728,1.01618,0.000239238,0.000239238,0.000239238
74,725.271,0.57208,0.43382,0.93785,0.88735,0.85966,0.90134,0.75048,0.67468,0.45827,1.02213,0.000230991,0.000230991,0.000230991
75,734.657,0.57285,0.43114,0.93944,0.86057,0.86598,0.89577,0.75035,0.68803,0.47885,1.02653,0.000222744,0.000222744,0.000222744
76,743.907,0.56701,0.43627,0.94016,0.87825,0.86741,0.90313,0.75381,0.69011,0.4657,1.02885,0.000214497,0.000214497,0.000214497
77,753.353,0.57247,0.43173,0.93816,0.87284,0.8679,0.89302,0.74344,0.68079,0.46208,1.03069,0.000206251,0.000206251,0.000206251
78,762.649,0.55463,0.42256,0.93725,0.87481,0.86813,0.89447,0.7493,0.68036,0.45937,1.02103,0.000198004,0.000198004,0.000198004
79,771.915,0.55186,0.41627,0.93302,0.89908,0.85087,0.89915,0.74644,0.66914,0.46101,1.02467,0.000189757,0.000189757,0.000189757
80,781.277,0.55404,0.42337,0.93399,0.87245,0.86926,0.89938,0.74931,0.67836,0.46841,1.03193,0.000181511,0.000181511,0.000181511
81,790.57,0.55555,0.41327,0.93233,0.86164,0.86127,0.89746,0.7525,0.67721,0.46286,1.02503,0.000173264,0.000173264,0.000173264
82,799.829,0.55253,0.40843,0.93122,0.86012,0.87752,0.89617,0.73674,0.67558,0.44317,1.03151,0.000165017,0.000165017,0.000165017
83,809.146,0.54757,0.42238,0.93142,0.88284,0.85787,0.89169,0.74476,0.6705,0.46324,1.02049,0.000156771,0.000156771,0.000156771
84,818.416,0.54796,0.39984,0.92902,0.87453,0.86566,0.899,0.75122,0.68486,0.48001,1.03295,0.000148524,0.000148524,0.000148524
85,827.693,0.54285,0.40435,0.92444,0.87401,0.86333,0.8949,0.75163,0.67731,0.46392,1.02184,0.000140277,0.000140277,0.000140277
86,836.992,0.53866,0.40165,0.92367,0.85549,0.87937,0.90358,0.7614,0.6751,0.44471,1.0209,0.000132031,0.000132031,0.000132031
87,846.282,0.53367,0.40127,0.92193,0.88501,0.86027,0.8968,0.75308,0.67581,0.47099,1.02347,0.000123784,0.000123784,0.000123784
88,855.482,0.52154,0.3947,0.9202,0.90115,0.85411,0.89996,0.75299,0.66545,0.47246,1.02395,0.000115537,0.000115537,0.000115537
89,864.874,0.5301,0.39781,0.92524,0.89856,0.85911,0.88969,0.74916,0.66606,0.45512,1.02358,0.00010729,0.00010729,0.00010729
90,874.204,0.53169,0.40106,0.91938,0.88066,0.87079,0.8944,0.75502,0.65744,0.45444,1.01627,9.90437e-05,9.90437e-05,9.90437e-05
91,884.948,0.48067,0.3426,0.90954,0.88613,0.86376,0.89839,0.75084,0.65915,0.46867,1.01886,9.0797e-05,9.0797e-05,9.0797e-05
92,894.344,0.47342,0.33307,0.90208,0.88504,0.86761,0.89244,0.75274,0.66373,0.46575,1.0189,8.25503e-05,8.25503e-05,8.25503e-05
93,903.633,0.45882,0.32476,0.89835,0.87889,0.875,0.89312,0.75378,0.6654,0.46461,1.01901,7.43036e-05,7.43036e-05,7.43036e-05
94,912.803,0.45557,0.32093,0.8958,0.89172,0.86078,0.88537,0.74591,0.65845,0.45671,1.0206,6.60569e-05,6.60569e-05,6.60569e-05
95,922.097,0.45438,0.32267,0.89826,0.88094,0.868,0.89452,0.75185,0.66196,0.45667,1.02068,5.78102e-05,5.78102e-05,5.78102e-05
96,931.274,0.44746,0.30996,0.8933,0.88459,0.86186,0.89485,0.75764,0.65772,0.45987,1.01513,4.95635e-05,4.95635e-05,4.95635e-05
97,940.514,0.44714,0.31557,0.88977,0.88494,0.8623,0.88697,0.74661,0.65903,0.45284,1.01936,4.13168e-05,4.13168e-05,4.13168e-05
98,949.797,0.4496,0.31192,0.89249,0.87837,0.86526,0.88342,0.74588,0.66008,0.45879,1.01917,3.30701e-05,3.30701e-05,3.30701e-05
99,959.006,0.43911,0.30683,0.89208,0.8843,0.86501,0.88727,0.75131,0.65705,0.46025,1.01933,2.48234e-05,2.48234e-05,2.48234e-05
100,968.225,0.44327,0.30636,0.89087,0.88639,0.85936,0.88615,0.75324,0.65408,0.46375,1.01905,1.65767e-05,1.65767e-05,1.65767e-05
